experiment,config_id,config_label,backbone,seed,task_type,outcome,outcome_label,metric,point,n_test,test_cohort_rows,quantizer,anchoring,fusion,representation,temporal,effective_logreg_C,effective_ridge_alpha,source_artifact,source_sha256
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,peak_troponin,Peak troponin,mae,0.8641109133559101,2628,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,peak_troponin,Peak troponin,rmse,1.8170731126103463,2628,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,min_hemoglobin,Minimum hemoglobin,spearman_rho,0.6012560519917076,59675,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,min_hemoglobin,Minimum hemoglobin,r2,0.3711240264520863,59675,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,min_hemoglobin,Minimum hemoglobin,mae,1.27085731823532,59675,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,min_hemoglobin,Minimum hemoglobin,rmse,1.6443693186948467,59675,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,max_hemoglobin,Maximum hemoglobin,spearman_rho,0.5989733373544646,59675,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,max_hemoglobin,Maximum hemoglobin,r2,0.3692061023480431,59675,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,max_hemoglobin,Maximum hemoglobin,mae,1.2361318098834575,59675,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,max_hemoglobin,Maximum hemoglobin,rmse,1.5946526786286186,59675,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,min_potassium,Minimum potassium,spearman_rho,0.40213918861624887,59808,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,min_potassium,Minimum potassium,r2,0.17680440790951013,59808,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,min_potassium,Minimum potassium,mae,0.3472166138955695,59808,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,min_potassium,Minimum potassium,rmse,0.4495437867713007,59808,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,peak_potassium,Peak potassium,spearman_rho,0.3963670035883438,59808,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,peak_potassium,Peak potassium,r2,0.09059107471166161,59808,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,peak_potassium,Peak potassium,mae,0.36865898307582357,59808,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,peak_potassium,Peak potassium,rmse,0.7168821616621363,59808,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,min_glucose,Minimum glucose,spearman_rho,0.3848411339945862,58898,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,min_glucose,Minimum glucose,r2,0.16994714548811374,58898,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,min_glucose,Minimum glucose,mae,27.33025394674691,58898,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,min_glucose,Minimum glucose,rmse,42.019940927540326,58898,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,max_glucose,Maximum glucose,spearman_rho,0.42146271247022715,58898,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,max_glucose,Maximum glucose,r2,0.17458733593860587,58898,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,max_glucose,Maximum glucose,mae,32.36383549702391,58898,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,max_glucose,Maximum glucose,rmse,51.74622609905846,58898,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,min_sodium,Minimum sodium,spearman_rho,0.38356375560096456,59570,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,min_sodium,Minimum sodium,r2,0.19600173880614846,59570,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,min_sodium,Minimum sodium,mae,2.788435209626344,59570,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,min_sodium,Minimum sodium,rmse,3.6922520414265456,59570,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,max_sodium,Maximum sodium,spearman_rho,0.37909890586357803,59570,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,max_sodium,Maximum sodium,r2,0.18601133809730663,59570,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,max_sodium,Maximum sodium,mae,2.7156939951961583,59570,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,max_sodium,Maximum sodium,rmse,3.6044390603194216,59570,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,min_bnp,Minimum natriuretic peptide,spearman_rho,0.31595682304733874,1175,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,min_bnp,Minimum natriuretic peptide,r2,-0.2259916806440634,1175,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,min_bnp,Minimum natriuretic peptide,mae,3540.6367834568814,1175,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,min_bnp,Minimum natriuretic peptide,rmse,5807.811500326318,1175,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,peak_bnp,Peak natriuretic peptide,spearman_rho,0.3129114402629438,1175,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,peak_bnp,Peak natriuretic peptide,r2,-0.22933946049073906,1175,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,peak_bnp,Peak natriuretic peptide,mae,3579.919188355214,1175,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
exp2,meds_deciles_none_fusedFalse_xval_event_order,xVal · Event order,llama,42,regression,peak_bnp,Peak natriuretic peptide,rmse,5907.865590200723,1175,85057,deciles,none,unfused,xval,event_order,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_rope_numencxval_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp2-24to48h-regression-ml4h_llama_exp2_meds_deciles_none_fusedFalse_xval_event_order-xval-event_order-s42-model-xval-event_order.pkl,3274f9b6814958bf89c1014ac538b134d0cdc2594e6b7732397b91c1656dc0cd
