measurement,measurement_code,panel,bin_id,pc1,pc2,pc1_var_explained,pc2_var_explained,model_dir,vocab_path
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,0,-0.47534674,0.12601295,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,1,-0.53860784,-0.01745288,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,4,-0.61602706,-0.057002313,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,6,-0.4661556,0.02606064,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,10,-0.6868597,0.05208815,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,19,-0.6972215,0.14655466,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,30,-0.6531291,0.1695764,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,40,-0.5367571,0.3600769,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,49,-0.481121,0.38729012,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,57,-0.3511076,0.4548931,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,62,-0.16137221,0.5618179,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,67,-0.027726866,0.61334956,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,71,0.14618525,0.67104506,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,74,0.23728187,0.58914435,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,76,0.29336613,0.52052426,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,78,0.42100984,0.44315594,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,80,0.51676655,0.35916787,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,82,0.5411617,0.26283962,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,83,0.5806252,0.18213907,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,84,0.6094589,0.111910775,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,85,0.5321398,0.004871444,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,86,0.56275547,-0.03987246,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,87,0.4693722,-0.10534851,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,88,0.51760113,-0.19066393,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,89,0.48341256,-0.29081145,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,90,0.4132326,-0.39962202,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,91,0.32910198,-0.4619568,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,92,0.1956882,-0.5161304,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,93,0.12320541,-0.5856732,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,94,0.015380697,-0.64985883,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,95,-0.09743069,-0.6491766,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,96,-0.21380194,-0.65763557,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,97,-0.27694476,-0.62239605,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,98,-0.32174814,-0.49138546,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Creatinine,LAB_lab//50912//mg/dl,fused_centiles,99,-0.38638783,-0.30753243,0.18830154836177826,0.16233310103416443,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Glucose,LAB_lab//50931//mg/dl,fused_centiles,0,-0.28888875,-0.37827778,0.120549775660038,0.0943639874458313,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Glucose,LAB_lab//50931//mg/dl,fused_centiles,1,-0.33158422,-0.34777462,0.120549775660038,0.0943639874458313,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Glucose,LAB_lab//50931//mg/dl,fused_centiles,2,-0.40913874,-0.3548796,0.120549775660038,0.0943639874458313,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Glucose,LAB_lab//50931//mg/dl,fused_centiles,3,-0.3969869,-0.37534803,0.120549775660038,0.0943639874458313,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Glucose,LAB_lab//50931//mg/dl,fused_centiles,4,-0.42563736,-0.3690687,0.120549775660038,0.0943639874458313,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Glucose,LAB_lab//50931//mg/dl,fused_centiles,5,-0.46846536,-0.29655594,0.120549775660038,0.0943639874458313,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Glucose,LAB_lab//50931//mg/dl,fused_centiles,6,-0.4409163,-0.29757774,0.120549775660038,0.0943639874458313,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Glucose,LAB_lab//50931//mg/dl,fused_centiles,7,-0.4878335,-0.29133874,0.120549775660038,0.0943639874458313,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Glucose,LAB_lab//50931//mg/dl,fused_centiles,8,-0.45985007,-0.27327865,0.120549775660038,0.0943639874458313,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Glucose,LAB_lab//50931//mg/dl,fused_centiles,9,-0.47165853,-0.30985397,0.120549775660038,0.0943639874458313,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Glucose,LAB_lab//50931//mg/dl,fused_centiles,10,-0.49005884,-0.2058163,0.120549775660038,0.0943639874458313,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Glucose,LAB_lab//50931//mg/dl,fused_centiles,11,-0.49576014,-0.21487467,0.120549775660038,0.0943639874458313,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Glucose,LAB_lab//50931//mg/dl,fused_centiles,12,-0.5084113,-0.18266192,0.120549775660038,0.0943639874458313,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Glucose,LAB_lab//50931//mg/dl,fused_centiles,13,-0.4648499,-0.15286538,0.120549775660038,0.0943639874458313,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Glucose,LAB_lab//50931//mg/dl,fused_centiles,14,-0.48093674,-0.11787957,0.120549775660038,0.0943639874458313,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Glucose,LAB_lab//50931//mg/dl,fused_centiles,16,-0.50206476,-0.05378919,0.120549775660038,0.0943639874458313,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Glucose,LAB_lab//50931//mg/dl,fused_centiles,17,-0.44464356,-0.079779744,0.120549775660038,0.0943639874458313,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Glucose,LAB_lab//50931//mg/dl,fused_centiles,18,-0.47313488,0.0069173584,0.120549775660038,0.0943639874458313,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Glucose,LAB_lab//50931//mg/dl,fused_centiles,20,-0.4167918,-0.030665215,0.120549775660038,0.0943639874458313,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
